trial_num,to,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
17,0.4665327182128665,0.4666666666666667,0.5777777777777778,-0.07186725415874914,-0.027730456460795423,0.04616021340601227,-0.06138274255791407,0
18,0.5097996130680505,0.5111111111111111,0.9222222222222223,-0.1274944961391152,0.0835946586061947,0.19489999472231967,-0.16476771669803755,0
19,0.7442839653873125,0.7444444444444445,0.6333333333333333,-0.08140471833265842,0.035913570673029444,0.11272408738543495,-0.09581200723826333,0
20,0.2202680288104422,0.2222222222222222,0.8222222222222223,-0.08959698011163902,0.07483817055830162,0.13196208913750795,-0.10980699775590325,0
21,0.40008862050097777,0.4,0.6,-0.09026707574611577,0.020205123950969003,0.1053292624163913,-0.09367296217072826,0
22,0.44419007094644514,0.4444444444444444,0.711111111111111,-0.10942696975317728,0.043685192891861374,0.12895684776284683,-0.10955319203964957,0
23,0.49973067645798297,0.5,0.788888888888889,-0.04002005000856983,0.09032903483230478,0.11502594407796442,-0.0994276497317382,0
24,0.6776531157719191,0.6777777777777778,0.5,-0.06235328964142856,0.021342441395407544,0.08087335958547477,-0.0690423501404438,0
25,0.38875206648663085,0.3888888888888889,0.5111111111111111,-0.08876933987676987,-0.021395266782327782,0.07394090690929843,-0.07761271025609913,0
26,0.1223441880051309,0.12222222222222222,0.9888888888888889,-0.15725212790588536,0.05030673319277288,0.1859477474458786,-0.16469667740896166,0
27,0.3879156542913553,0.3888888888888889,0.6222222222222222,-0.09250659220566874,0.03846142908232162,0.11033502156046364,-0.0957399988917658,0
28,0.255366605594906,0.25555555555555554,0.5444444444444445,-0.06563526056554037,0.05097436127216166,0.10476467923592532,-0.0880198044896234,0
29,0.2555701815830149,0.25555555555555554,0.5666666666666667,0.07761351140888825,0.14089292991575536,0.1286637262114708,0.1202194318539407,0
30,0.45510360048056403,0.45555555555555555,0.5555555555555556,0.11469073563552064,0.25936197063805627,0.17232809282972375,0.2103860021955617,0
31,0.3552438760706163,0.35555555555555557,0.5444444444444445,-0.07862668267077356,0.05968664253933235,0.11483846608325093,-0.09242712217224043,0
32,0.5662200240190643,0.5666666666666667,0.37777777777777777,-0.08590503148872751,0.03779949159822303,0.11781269943030168,-0.09819983689645956,0
33,0.28905055002971286,0.28888888888888886,0.3555555555555556,-0.05102391059460992,-0.012546924101394095,0.05140142927222879,-0.045649449378937355,0
34,0.15504898493494304,0.15555555555555556,0.6222222222222222,-0.05977339477029437,0.07734210002553633,0.1082134108188371,-0.0875883183390268,0
35,0.3087658117958591,0.3111111111111111,0.5333333333333333,-0.088855608406223,0.029873422315712442,0.09796408795613014,-0.0897302820296,0
36,0.4434544012178887,0.4444444444444444,0.47777777777777786,-0.07255953609884537,0.09700315300018594,0.13505265095257843,-0.11415310907375299,0
37,0.36620982226571025,0.36666666666666664,0.35555555555555557,-0.07346310430512727,0.0169929452627359,0.07808972961416132,-0.07573180353218469,0
38,0.1997408402643417,0.2,0.41111111111111115,-0.04739206949995264,0.08975388068386891,0.12811133997049987,-0.1061154283038856,0
39,0.21108524074945414,0.2111111111111111,0.5888888888888889,0.19962319027856582,0.32424635373720045,0.18061575132640315,0.26106187968753575,0
40,0.32166403560541706,0.32222222222222224,0.32222222222222224,-0.09388425396870492,0.008438557337275332,0.0963633308940286,-0.09389175816793818,0
41,0.2111492262498937,0.2111111111111111,0.5444444444444444,0.2632204004381637,0.42120173732321836,0.17744654057332893,0.3311375265844478,0
42,0.21079762008140057,0.2111111111111111,0.5555555555555556,-0.10481519909402812,-0.00852769759750632,0.11010154951499836,-0.10390479937067482,0
43,0.23296523091489707,0.23333333333333334,0.4666666666666666,-0.07028087967098447,0.0943028651664762,0.1394065985826537,-0.11898988559299505,0
44,0.4766665420789383,0.4777777777777778,0.3333333333333333,-0.075209284846298,0.013963778477183364,0.0662712088187292,-0.06972103712112324,0
45,0.17804033556178098,0.17777777777777778,0.42222222222222217,-0.05984925936362493,0.020875263933383122,0.0736982721363217,-0.0694347123565388,0
46,0.28776812843962263,0.28888888888888886,0.48888888888888893,0.0727192068365279,0.16623622220748493,0.10410231041595973,0.12784609969384159,0
47,0.23284505375199271,0.23333333333333334,0.7555555555555555,0.699572348941741,0.7284874338601689,0.07518909248515673,0.6200587948324541,0
48,0.14473201425228638,0.14444444444444443,0.41111111111111115,-0.058142857267863765,0.030129485387557647,0.08406353117154787,-0.07437579567338867,0
49,0.1443484821488437,0.14444444444444443,0.5888888888888888,0.4616437247173125,0.6019424281424522,0.15759802987337876,0.46948996619430167,0
50,0.28874603676998756,0.28888888888888886,0.3111111111111111,-0.06525574327906292,0.01764121386091603,0.06814296076637535,-0.0653022407615187,0
51,0.09994094511781626,0.1,0.5333333333333333,0.11847898540977635,0.15022835573460622,0.08232454573879659,0.12084506200881136,0
52,0.2664147959288531,0.26666666666666666,0.3888888888888889,-0.057072865738508574,0.0708606554415493,0.09361034117034521,-0.08343825675924893,0
53,0.17760984994942094,0.17777777777777778,0.5777777777777777,0.3724252268940462,0.5201363948082897,0.13045160919758642,0.3765063081490279,1
54,0.2669920370129721,0.26666666666666666,0.3888888888888889,-0.0396356336072952,0.11141322079281958,0.13147564917299392,-0.11335771514990683,0
55,0.21115423585860715,0.2111111111111111,0.38888888888888884,-0.03561363483595425,0.06055894318306453,0.08798172073662544,-0.07622332049938185,0
56,0.177674655738494,0.17777777777777778,0.6888888888888889,0.8334349754201996,0.8249454781210229,0.09920280608034321,0.7551135000646299,0
57,0.17697189579389866,0.17777777777777778,0.5333333333333333,0.26949313328934804,0.36630537976975835,0.09959611947239325,0.2710037489408954,0
58,0.46609311613058785,0.4666666666666667,0.33333333333333337,-0.030109959302594573,0.09023150759261904,0.08701043520698595,0.08004194732261824,0
59,0.42148993890316916,0.4222222222222222,0.3444444444444445,-0.05914988927217815,0.03872544328474124,0.08238471620117253,-0.07022254402028277,0
60,0.28752486163020435,0.28888888888888886,0.37777777777777777,0.05881366427288989,0.1234448239884104,0.06300319558178857,0.09403331425359182,0
61,0.25415754652858824,0.25555555555555554,0.37777777777777777,-0.046792381262170085,0.0972788204288138,0.11667296875227469,-0.09784548109223691,0
62,0.3100746872131202,0.3111111111111111,0.4666666666666667,0.1591404784846012,0.2707375627567433,0.1213784762633112,0.2122126265276802,0
63,0.3332336737569929,0.3333333333333333,0.32222222222222224,-0.034585277475179074,0.01012363705203861,0.0358986375976831,-0.03282655775487192,0
64,0.1324805561992839,0.13333333333333333,0.5777777777777778,0.4199779086523864,0.4996992027025601,0.07210424625009054,0.3889435147000503,0
65,0.27688839330694076,0.2777777777777778,0.4444444444444444,0.3841012915824139,0.5082815608518071,0.13920005427289006,0.39254512388656776,0
66,0.321973604167793,0.32222222222222224,0.39999999999999997,-0.07305948945873311,0.023161748406727283,0.0558872526243831,-0.06846161837485733,0
67,0.14403476388313255,0.14444444444444443,0.4444444444444445,0.014955857111822922,0.10372570858281642,0.08850672309106626,0.08709819647363434,0
68,0.10019051443327372,0.1,0.6,0.2784909172959789,0.36303516648187995,0.09891675749021989,0.3003312019460374,0
69,0.13177751232941973,0.13333333333333333,0.5777777777777778,0.41623169110511077,0.5355477574811507,0.12405287985829762,0.4155881293006535,0
70,0.1872256781133502,0.18888888888888888,0.5222222222222223,0.126118639082077,0.1762166402166252,0.06521336159775708,0.14103057340028113,0
71,0.15530392018235226,0.15555555555555556,0.5111111111111111,0.10707417794906707,0.2038815716793131,0.10952927093583652,0.15031754061802008,0
72,0.29867012417773314,0.3,0.36666666666666664,-0.03978663500765582,0.06144571077781849,0.06457570759773827,-0.05588817609958118,0
73,0.3666396551165097,0.36666666666666664,0.3777777777777778,-0.014489590351815637,0.07829070987297689,0.08641886497307111,-0.07941554850810867,0
74,0.25516193210072646,0.25555555555555554,0.4,0.04649987435837415,0.09475835360559703,0.06846642660036263,0.07336181876079127,0
75,0.33320943789386515,0.3333333333333333,0.36666666666666664,-0.03633856446715806,0.04223039643769382,0.07306599108456245,-0.060442570509663396,0
76,0.24353011477921527,0.24444444444444444,0.4444444444444444,0.2882181777354627,0.46446022127498504,0.17292159970976848,0.33994904520792146,0
77,0.2984013515927355,0.3,0.3,-0.04364360691698882,0.032100703610787575,0.059458054599898676,-0.05339813817557779,0
78,0.3432154662940209,0.34444444444444444,0.3111111111111111,0.026906984608937194,0.08070831777936407,0.09309701018744335,-0.0798818214376553,0
79,0.3328336008141766,0.3333333333333333,0.41111111111111115,0.1648626603578852,0.28234153885601915,0.11277530033897344,0.2143689354942953,0
80,0.23297443053080305,0.23333333333333334,0.3777777777777778,-0.05255254451241756,0.017408368410204853,0.0686456770660039,-0.06033094241140576,0
81,0.2554150449144666,0.25555555555555554,0.3666666666666667,-0.06067446259741193,-0.016658072134993582,0.06208661178195415,-0.06026918476390693,0
82,0.2339954386913088,0.23333333333333334,0.36666666666666664,-0.03859465372552149,0.07020445775564797,0.10550697020369189,-0.08906409163434795,0
83,0.21131649539796987,0.2111111111111111,0.37777777777777777,0.05771278638673134,0.12376994077768018,0.07926672491405774,0.092547928680346,0
84,0.1320903654559796,0.13333333333333333,0.47777777777777786,0.03660039853759346,0.0902989231259318,0.09598563776168163,-0.08678351815851172,0
85,0.1886406707627754,0.18888888888888888,0.38888888888888884,0.035001548809818823,0.05624835506872185,0.03936711719177219,0.04332204443226622,0
86,0.25556466285545293,0.25555555555555554,0.4,0.06214634771348791,0.16180877442797004,0.12645335877330285,0.12840088895481808,0
87,0.311642630233382,0.3111111111111111,0.5111111111111111,0.1853654710779754,0.3193865342623412,0.11665068518383705,0.22424064487124173,0
88,0.3878395112833391,0.3888888888888889,0.31111111111111106,-0.016488378327809,0.0664745180516029,0.06119433331088777,0.056028951140177564,0
89,0.2220664010647615,0.2222222222222222,0.4666666666666667,-0.07259119521229869,-0.01462345213687875,0.05773946968770645,-0.06722092558192432,0
90,0.4107514704505197,0.4111111111111111,0.30000000000000004,-0.038534780785941136,0.05179507204547658,0.08862291726984249,-0.0723475226498758,0
91,0.25476047493929677,0.25555555555555554,0.48888888888888893,0.09040990402044043,0.11907830626432046,0.0528727452962029,0.09873812116651276,0
92,0.23327484548490157,0.23333333333333334,0.3444444444444444,-0.028552731044973266,0.055889064313640144,0.07670641194151634,-0.06551580072768418,0
