trial_num,to,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
17,0.1851458026756346,0.18888888888888888,2.3,-0.5305417986543567,-0.8207768669402015,-0.8273061283110164,0.6246871363378916,0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,0.9656503716373349,0.9666666666666667,0.6333333333333334,0.026696652756591496,-0.03918904603359095,-0.04187065739228693,0.0368085565004627,0
20,0.2777749590685529,0.2777777777777778,0.5444444444444444,-0.02918424660445955,-0.034134683862166504,0.030870389286310317,-0.03157277752614382,0
21,0.3760309616278312,0.37777777777777777,0.5777777777777778,0.02988876109632617,-0.015362619295990585,-0.033832207349476555,0.033925720114335235,0
22,0.3997252336298022,0.4,0.4888888888888888,0.0244996717307884,-0.01888763700527173,-0.02903332945026615,0.02750041827415503,0
23,0.37717542256177966,0.37777777777777777,0.5777777777777778,-0.011957825682395652,-0.021405947470393604,-0.010564511734905918,-0.015539839391893418,0
24,0.2776539660001743,0.2777777777777778,0.5888888888888889,-0.03067224559432015,-0.06569880716682,-0.04494008307853274,-0.047753681459566565,0
25,0.4551601585730036,0.45555555555555555,0.6444444444444446,0.04763476072624419,-0.011847652842381987,-0.05515918293654678,0.05362879190112351,0
26,0.2890999453020109,0.28888888888888886,0.5555555555555556,-0.022350654010743005,-0.07171971029859298,-0.0559942375465275,-0.05646384945581346,0
27,0.3996646471840256,0.4,0.4888888888888888,-0.05653981600546308,-0.06988400814566308,-0.014355174276556885,-0.05842047609081626,0
28,0.14249290701771553,0.14444444444444443,0.5555555555555556,0.038629979120187334,-0.004460136285991685,-0.039849522357490494,0.04094637565745067,0
29,0.2771036007038273,0.2777777777777778,0.5111111111111111,0.049898068275582595,0.04041813822777569,-0.031964776813410464,0.04399366590245324,0
30,0.2656934271369501,0.26666666666666666,0.5111111111111111,-0.03008053339208801,-0.06662656900491108,-0.04175144859251051,-0.0484696017432679,0
31,0.23331994177097592,0.23333333333333334,0.6111111111111112,0.05860482372667437,0.06317415101041778,0.018290985412564565,0.05478907155542835,0
32,0.31091750879636126,0.3111111111111111,0.5,-0.049972944965863964,-0.04741234995980976,-0.016239613507031077,-0.04439085714189952,0
33,0.08969223996548795,0.08888888888888889,0.6444444444444444,-0.04596136863271975,-0.012092949515636837,0.03390057633902371,-0.0421629478186307,0
34,0.25529477715147336,0.25555555555555554,0.4444444444444444,0.036740878773916345,0.03066906510099233,-0.017320769104478446,0.030892219937472678,0
35,0.3984824135246894,0.4,0.42222222222222217,0.060907584366345545,0.060447010810537924,0.018298351285923588,0.05732768745756505,0
