trial_num,to,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
17,1.0330276462567556,1.0333333333333334,0.6888888888888889,0.026249675918394128,-0.01750036013914009,-0.017703107028451556,0.0237070139954153,0
18,0.9220986310474606,0.9222222222222223,0.3999999999999999,-0.050548893869862714,0.01723611381816296,0.05138231146594177,-0.050528230179823205,0
19,0.4551739606654833,0.45555555555555555,0.41111111111111115,-0.041979442243038394,-0.022140608930783474,0.028869245519722964,-0.03605067970649171,0
20,0.5653431563468554,0.5666666666666667,0.43333333333333335,0.01760250136019499,-0.03279541824819163,-0.04536169131901081,0.03831154619365299,0
21,0.13193486712535146,0.13333333333333333,0.6222222222222222,0.018108178884433616,-0.042265169753935114,-0.048109139014173755,0.04091678716535777,0
22,0.3222262337543131,0.32222222222222224,0.41111111111111104,-0.02308291720219154,-0.023597448713822133,0.016715968674981426,-0.020296119063998464,0
23,0.4222210010883436,0.4222222222222222,0.41111111111111115,-0.022813564348647307,-0.04099541340808937,-0.03446013444489451,-0.033777571721564245,0
24,0.34372023174887384,0.34444444444444444,0.5888888888888889,-0.07246747819961977,-0.035761564409423435,0.04545455891083117,-0.0633071513427629,0
25,0.6882384054032099,0.6888888888888889,0.4222222222222223,-0.046507938732007904,-0.034991051515969304,0.024961586723967984,-0.04007287429001956,0
26,0.32198227564483706,0.32222222222222224,0.41111111111111104,-0.02298039313496573,0.014813886608999998,0.008970847001363408,-0.019474824765173985,0
27,0.3882829918950302,0.3888888888888889,0.4444444444444445,-0.026293256921092693,-0.027728916680998417,0.012754455234657177,-0.02538789257394787,0
28,0.29980983778290504,0.3,0.3888888888888889,-0.018474296839078936,-0.03362194038559239,-0.022727693335104885,-0.025394296292032704,0
29,0.22183062113391872,0.2222222222222222,0.43333333333333335,-0.017183697800081586,-0.021088565456976512,-0.008520234572285585,-0.01750541656448155,0
30,0.43289528657649,0.43333333333333335,0.4555555555555555,-0.05169086132688573,-0.0640509349737412,-0.0277976111240622,-0.05276104966532831,0
31,0.3109804227319676,0.3111111111111111,0.48888888888888893,-0.023872815478453154,0.028008696312916196,0.030103221298787636,-0.026673497111137145,0
32,0.4223237404046951,0.4222222222222222,0.41111111111111115,-0.021642150407911818,-0.020488260427119813,0.025895228016733492,-0.02244689461941256,0
33,0.21062588228393453,0.2111111111111111,0.4666666666666667,-0.012083545884825382,-0.019983107806319497,0.016152263267352213,0.016105844295037704,0
34,0.3107986272968041,0.3111111111111111,0.4666666666666667,-0.08712263751504339,-0.06914877737439598,0.030297401178918545,-0.07429735999336061,0
35,0.36608945294528744,0.36666666666666664,0.35555555555555557,-0.036334810959396724,-0.0276130677081074,0.04610098475566498,-0.039979763661298455,0
36,0.34440242489705536,0.34444444444444444,0.4222222222222223,-0.037264071784980694,-0.050827746073389614,-0.019822217610756098,-0.039875949142506015,0
37,0.3332630686910092,0.3333333333333333,0.35555555555555557,0.0534100057971625,0.08693551971859581,0.03138658053910511,0.06567999051897955,0
38,0.44334236713034997,0.4444444444444444,0.47777777777777786,0.01360529902653756,-0.021839250641114073,-0.011743749093089298,-0.01682410693786149,0
39,0.3882781557168653,0.3888888888888889,0.45555555555555555,-0.08077060625401289,-0.043652269192692,0.03915345436525632,-0.06820519553201833,0
40,0.31094101394228757,0.3111111111111111,0.4,-0.03491519995397396,-0.027339927959130476,0.019103254003756055,-0.029989590346270762,0
41,0.3333161538090462,0.3333333333333333,0.41111111111111115,-0.019415247624065983,0.018939292117089238,0.030644324724276112,-0.02618448330838543,0
42,0.5211584923785537,0.5222222222222223,0.5555555555555555,-0.04843635866956143,0.03004383214751811,0.06903317551659352,-0.060922418304457285,0
43,0.23253826805445493,0.23333333333333334,0.4333333333333333,-0.010673313366192606,0.017876255285605106,0.02805257201513522,-0.024196900828245785,0
44,0.24297950978410987,0.24444444444444444,0.6222222222222222,-0.07639330592240492,-0.04853072883767939,0.036495832888999206,-0.06738000858975335,0
45,0.19959049164133946,0.2,0.5111111111111111,-0.02176102524300668,0.023697992538769513,0.04415344807743463,-0.037334456181988024,0
46,0.22035347317297652,0.2222222222222222,0.6,-0.039015764232364095,-0.031956040634095066,0.021109470916914418,-0.034493592207612965,0
47,0.2991934008858054,0.3,0.5111111111111111,-0.0470690468961289,-0.058291813431238106,-0.01957089238200906,-0.04808994974483252,0
48,0.2997454521835318,0.3,0.6000000000000001,-0.05275758336884138,-0.061142412956028694,-0.014834027626819835,-0.051701024978083945,0
49,0.2211037907948622,0.2222222222222222,0.4666666666666667,-0.018794216169951194,-0.029797008423915094,-0.012237137695509935,-0.023921458534529337,0
50,0.13134242244325378,0.13333333333333333,0.48888888888888893,-0.02805385415671988,0.03465044669329664,0.028924744847179593,-0.028857122041518954,0
51,0.28749223414705255,0.28888888888888886,0.4666666666666667,-0.04495383045108604,-0.024177928956535828,0.03016268185436935,-0.03779247052208062,0
52,0.8217514700556527,0.8222222222222222,0.38888888888888884,-0.053638400258930685,0.021059856165538668,0.0591288275555702,-0.05329156249459732,0
53,0.3994946485523019,0.4,0.38888888888888884,-0.048435106296345384,-0.02236672319132497,0.033201006398534905,-0.04124739477717939,0
54,0.1769687307672565,0.17777777777777778,0.5111111111111111,-0.04870248182440907,-0.056506673370622325,-0.013041069154887057,-0.04611766733382855,0
55,0.19780633997586655,0.2,0.6444444444444444,-0.04640365380867407,-0.07892632630157895,-0.038756103396867074,-0.060629909675245244,0
56,0.23191867412918685,0.23333333333333334,0.5444444444444445,0.023919120428108436,0.032847739158973134,-0.015558149776184351,0.02733022801238787,0
