trial_num,to,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
17,0.6107555609753923,0.6111111111111112,1.2444444444444445,0.9341345791314154,1.0201852889835452,0.2039718611165155,0.8624367903673493,0
18,0.38636497410260556,0.3888888888888889,0.3444444444444444,-0.1539234038143466,0.04132141915404407,0.18205205874023858,-0.16821847339201013,0
19,0.24254320367959623,0.24444444444444444,0.4666666666666667,-0.14241924375824958,0.02688956132337102,0.1410563863499509,-0.13476373265300634,0
20,0.3770134742685408,0.37777777777777777,0.47777777777777775,0.10695173319166916,0.1846853554119102,0.11181117296088224,0.14944850804648277,0
21,0.2981209679100417,0.3,0.4444444444444445,-0.11577762361355398,0.024720895471107448,0.11040839831356224,-0.11117099473146619,0
22,0.4996328617837549,0.5,0.3111111111111111,-0.020953177964803185,0.15752247256672372,0.16205282540717286,-0.15400609113714236,0
23,0.30939345988060496,0.3111111111111111,0.33333333333333337,-0.13119662615934893,0.03415555286948597,0.12271977927693781,-0.11990846425598635,0
24,0.3114316614937852,0.3111111111111111,0.28888888888888886,0.07993603369106161,0.1825424376038473,0.10689915256476092,0.1489238649137653,0
25,0.36510347609727356,0.36666666666666664,0.36666666666666664,-0.09749444507889246,0.034411919561474186,0.12106180168051958,-0.10683883513125343,0
26,0.10935275054478727,0.1111111111111111,0.4666666666666666,-0.09932888657064323,0.06319470260848159,0.1548146612275183,-0.1292073502435483,0
27,0.3220746427099326,0.32222222222222224,0.2888888888888889,-0.05617482589714213,0.10884071233851611,0.16409923750547417,-0.13959831452916213,0
28,0.2777191694767928,0.2777777777777778,0.6,0.8167222266620905,0.8308643177290788,0.09357468103338087,0.7045101080051211,0
29,0.12017134721507136,0.12222222222222222,0.4444444444444444,-0.07458367897137423,0.0800738358634081,0.10837929462619048,-0.09346569467339902,0
30,0.15428120208436275,0.15555555555555556,0.5444444444444444,-0.13552204681117008,0.03255911439692027,0.12623432456744413,-0.12842408736502128,0
31,0.19861306679643376,0.2,0.4333333333333333,-0.05070026736072948,0.1938087170121794,0.22476396660591721,-0.20099978785779524,0
32,0.18751089127848303,0.18888888888888888,0.5666666666666667,-0.038456896793557856,0.19137248080947225,0.2081125846608129,-0.19100968469876461,0
33,0.22103415243892555,0.2222222222222222,0.4111111111111111,-0.07830049149939139,0.08214585388926218,0.16095938866278603,-0.136133742756602,0
34,0.4445875545957815,0.4444444444444444,0.2777777777777778,-0.007247648452036187,0.11275800186836193,0.11465204248135885,-0.11072338616304009,0
35,0.1995481891341369,0.2,0.5222222222222221,-0.09386920086033838,0.11403556589695106,0.20748839446808168,-0.1722975500176531,0
36,0.17744980694606158,0.17777777777777778,0.3111111111111111,0.011222473465080587,0.10459842742269419,0.11055596850497122,-0.09887891283624291,0
37,0.24462124523500242,0.24444444444444444,0.2777777777777778,-0.09210354139472549,0.06799983445973591,0.12282654923952521,-0.10419193175183278,0
38,0.2999997166171861,0.3,0.3,-0.06180465529685068,0.04479282240664661,0.10613204919410228,-0.09024779016122512,0
39,0.175844430423721,0.17777777777777778,0.7999999999999999,0.9568640939021718,0.9703681085976537,0.18723379190174286,0.8721312390580898,0
40,0.34478548654481506,0.34444444444444444,0.2666666666666667,-0.13635650083689552,0.061342502394975164,0.1258210528266805,-0.1234658800226531,0
41,0.27771928454568184,0.2777777777777778,0.2666666666666666,-0.08184008468880502,0.06337740088930832,0.1141955610134648,-0.09855404378140745,0
42,0.19809042787231781,0.2,0.41111111111111115,-0.15414461270387392,0.04971940579740756,0.13892165433618275,-0.13021779188748825,0
43,0.27771719259376937,0.2777777777777778,0.3555555555555555,-0.04693013420827224,0.06249642013021809,0.10968494849734987,-0.09502178966122805,0
44,0.5208373010787447,0.5222222222222223,0.7888888888888889,0.45374047999323813,0.46776580236231136,0.15221831677765504,0.40499052369614474,0
45,0.26592268783941225,0.26666666666666666,0.36666666666666664,-0.12898098779976913,0.06647342850694371,0.15340139255577903,-0.14303800792119414,0
46,0.34434840445521864,0.34444444444444444,0.3111111111111111,-0.04858347936337533,0.046711541773434756,0.08589812133304302,-0.07274616375907068,0
47,0.2545482465144972,0.25555555555555554,0.5444444444444445,-0.07390934757377514,0.0725150236122482,0.14876188152393718,-0.12966058345738707,0
48,0.36628110065353775,0.36666666666666664,0.24444444444444452,-0.057650714216846796,0.0875799700633332,0.10156435357807196,-0.0885702535329698,0
49,0.3667901962218883,0.36666666666666664,0.32222222222222224,-0.08459678251116982,0.07325671267214319,0.15115366862006688,-0.12599907435221777,0
50,0.4995925452708668,0.5,0.28888888888888886,-0.08662558050106481,0.11079155611575257,0.1904376404744107,-0.15117514353097636,0
51,0.17702876634806058,0.17777777777777778,0.43333333333333335,-0.10126926763450522,0.04285033980914082,0.13785710316562066,-0.12577780433543825,0
52,0.19951146297533226,0.2,0.39999999999999997,-0.09911831323549014,0.07156956668345421,0.11967012986794487,-0.10582853881592942,0
53,0.3443546174895012,0.34444444444444444,0.3111111111111111,-0.06749317592017084,0.06225729939775515,0.12620141273752955,-0.1074157980562206,0
54,0.47742538541897056,0.4777777777777778,0.4888888888888889,0.37756842307634253,0.5496843460122891,0.14830289907285538,0.39339388754921517,0
55,0.22109643418903288,0.2222222222222222,0.3666666666666667,-0.08849014666984176,0.08423894052083375,0.15258215814908271,-0.13227853860684438,0
56,0.3110100956197257,0.3111111111111111,0.47777777777777775,0.6186435607398106,0.6763534060253963,0.11440589042176716,0.541318706861357,0
57,0.2774875586981706,0.2777777777777778,0.2777777777777778,-0.07402545099920343,0.049071389757026594,0.09148011037555749,-0.08240445143038168,0
58,0.3333956777376584,0.3333333333333333,0.2888888888888889,-0.06462272607304459,0.044169205582729576,0.10411291194540138,-0.08510007913031362,0
59,0.2888567268908662,0.28888888888888886,0.3111111111111111,-0.04636694324524773,0.04975754513304286,0.07393791573749045,-0.06446579587659323,0
60,0.27789762180392197,0.2777777777777778,0.28888888888888886,-0.1022932268355783,0.037150038573008186,0.13190917839964042,-0.11773067229969757,0
61,0.28906112626575703,0.28888888888888886,0.3555555555555556,-0.07328744617046237,0.04029655413673583,0.11428057129344964,-0.09792283984591535,0
62,0.47792601965473974,0.4777777777777778,0.26666666666666666,-0.08634862967816173,-0.05806268292585034,0.06544576787318146,-0.07358086477490317,0
63,0.2776076722298876,0.2777777777777778,0.38888888888888884,-0.09717376907688603,0.048072989789528425,0.14395151712685522,-0.12059215844285424,0
64,0.23167369033302782,0.23333333333333334,0.4444444444444445,-0.07235542519180252,0.07637870386824774,0.14715573922657654,-0.12181552251922101,0
65,0.33173651672411425,0.3333333333333333,0.588888888888889,-0.10090999591630258,0.198757977933581,0.22802558500049305,-0.20870185735235372,0
66,0.19912439913513236,0.2,0.4333333333333333,-0.05693153171465298,0.05242236540789537,0.092821823486951,-0.07947585528441713,0
67,0.21076108407742178,0.2111111111111111,0.28888888888888886,-0.06989528271922177,0.05400918720674384,0.10766256075177962,-0.09360970165775223,0
68,0.47795840583751775,0.4777777777777778,0.27777777777777773,-0.04848143690114825,0.04632822697548225,0.09473770436707281,-0.07836182101811012,0
69,0.1994799414166796,0.2,0.3444444444444444,-0.0908941983740958,0.02623022527558595,0.09871738124851794,-0.08957729061565382,0
70,0.30012947324361333,0.3,0.26666666666666666,-0.10519020009050431,0.04121495829877114,0.08440887117001572,-0.0877928476444709,0
71,0.2665583640199406,0.26666666666666666,0.32222222222222224,-0.07002888447633263,0.06310688936021498,0.12070996683066337,-0.10175528350099695,0
72,0.1430011965526534,0.14444444444444443,0.4888888888888889,-0.08131520929497466,0.031083022818898527,0.10851890510360546,-0.09508298569710515,0
73,0.39936837797777297,0.4,0.3555555555555555,-0.11544948206570209,0.03365595961326372,0.14520924925973425,-0.13392733768399329,0
74,0.4436880929680929,0.4444444444444444,0.30000000000000004,-0.01882108114075452,0.1047958340244143,0.10755489460670092,-0.09788612611840819,0
75,0.09893957051031564,0.1,0.5,-0.07809511572402025,0.07394155982067936,0.15185111017551522,-0.12635908132629783,0
